player,cricinfo_id,team,season,competition,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Ravi Rampaul,52912,Abu Dhabi Knight Riders,2023,International League T20,-20.809,-0.33,-9.679,-0.538,-11.13,-0.247,11,18,0,8,0,18,11,NA,3,64,45,9,21,8.533,21.333,0.611,NA,63,0.2,0,0,0.467,0.444,0.611,ADKR,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349617.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320111.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320111.png,https://www.espncricinfo.com/db/PICTURES/CMS/203200/203291.1.jpg
Raymon Reifer,450101,Abu Dhabi Knight Riders,2023,International League T20,-14.887,-0.402,-14.854,-1.65,-0.033,-0.001,3,9,0,6,0,9,3,1,0,32,28,1,6,6.857,Inf,0.333,3,37,0.036,0,0,0.214,0.667,0.333,ADKR,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349617.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322036.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322036.png,https://www.espncricinfo.com/db/PICTURES/CMS/305900/305914.1.jpg
Reece Topley,461632,Dubai Capitals,2023,International League T20,-2.713,-0.136,0,0,-2.713,-0.136,NA,0,NA,NA,NA,NA,NA,NA,0,26,20,3,6,7.8,Inf,NA,NA,20,0.15,NA,NA,0.3,NA,NA,DC,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349619.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322910.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322910.png,https://www.espncricinfo.com/db/PICTURES/CMS/356800/356811.1.png
Rehan Ahmed,1263691,Gulf Giants,2023,International League T20,-23.279,-0.132,-6.503,-0.163,-16.776,-0.123,48,40,8,22,2,33,12,5,9,195,136,23,51,8.603,21.667,1.2,9.6,176,0.169,0.2,0.05,0.375,0.55,0.364,GG,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349621.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353935.png,https://www.espncricinfo.com/db/PICTURES/CMS/353900/353935.png,https://www.espncricinfo.com/db/PICTURES/CMS/345200/345227.4.jpg
Richard Gleeson,473191,Gulf Giants,2023,International League T20,-1.054,-0.009,-3.737,-3.737,2.683,0.023,0,1,0,1,0,1,0,1,6,112,116,13,56,5.793,18.667,0,0,117,0.112,0,0,0.483,1,0,GG,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349621.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324238.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324238.png,https://www.espncricinfo.com/db/PICTURES/CMS/304700/304791.1.jpg
Richard Gleeson,473191,Gulf Giants,2024,International League T20,-12.34,-0.102,0,0,-12.34,-0.102,NA,0,NA,NA,NA,NA,NA,NA,5,147,121,20,55,7.289,29.4,NA,NA,121,0.165,NA,NA,0.455,NA,NA,GG,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349621.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324238.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324238.png,https://www.espncricinfo.com/db/PICTURES/CMS/304700/304791.1.jpg
Richard Ngarava,806241,Dubai Capitals,2024,International League T20,-54.607,-4.551,0,0,-54.607,-4.551,NA,0,NA,NA,NA,NA,NA,NA,0,34,12,6,3,17,Inf,NA,NA,12,0.5,NA,NA,0.25,NA,NA,DC,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349619.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348597.png,https://www.espncricinfo.com/db/PICTURES/CMS/348500/348597.png,https://www.espncricinfo.com/db/PICTURES/CMS/345200/345220.4.jpg
Robin Uthappa,35582,Dubai Capitals,2023,International League T20,6.806,0.04,6.806,0.04,0,0,218,170,29,72,7,146,88,9,NA,NA,0,NA,NA,NA,NA,1.282,24.222,170,NA,0.171,0.041,NA,0.424,0.603,DC,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349619.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/322500/322555.png,https://www.espncricinfo.com/db/PICTURES/CMS/322500/322555.png,https://www.espncricinfo.com/db/PICTURES/CMS/309200/309247.jpg
Roelof van der Merwe,47850,Dubai Capitals,2024,International League T20,13.698,0.083,-1.592,-0.04,15.291,0.122,44,40,5,13,0,35,24,1,8,162,125,19,47,7.776,20.25,1.1,44,165,0.152,0.125,0,0.376,0.325,0.686,DC,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349619.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/322500/322596.png,https://www.espncricinfo.com/db/PICTURES/CMS/322500/322596.png,https://www.espncricinfo.com/db/PICTURES/CMS/217400/217463.1.jpg
Rohan Mustafa,307808,Desert Vipers,2023,International League T20,36.344,0.164,29.78,0.211,6.565,0.082,188,141,35,71,6,115,36,12,3,98,80,10,27,7.35,32.667,1.333,15.667,221,0.125,0.248,0.043,0.338,0.504,0.313,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316640.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316640.png,https://www.espncricinfo.com/db/PICTURES/CMS/173000/173017.1.jpg
Rohan Mustafa,307808,Desert Vipers,2024,International League T20,11.541,0.091,18.801,0.207,-7.26,-0.202,113,91,15,41,4,81,45,5,1,54,36,6,10,9,54,1.242,22.6,127,0.167,0.165,0.044,0.278,0.451,0.556,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316640.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316640.png,https://www.espncricinfo.com/db/PICTURES/CMS/173000/173017.1.jpg
Rovman Powell,820351,Dubai Capitals,2023,International League T20,82.21,0.29,88.238,0.412,-6.029,-0.087,345,214,43,68,26,183,121,8,6,107,69,13,11,9.304,17.833,1.612,43.125,283,0.188,0.201,0.121,0.159,0.318,0.661,DC,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349619.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322172.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322172.png,https://www.espncricinfo.com/db/PICTURES/CMS/246200/246267.1.jpg
Rovman Powell,820351,Dubai Capitals,2024,International League T20,-27.736,-0.338,-27.736,-0.338,0,0,79,82,6,27,1,76,53,5,NA,NA,0,NA,NA,NA,NA,0.963,15.8,82,NA,0.073,0.012,NA,0.329,0.697,DC,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349619.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322172.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322172.png,https://www.espncricinfo.com/db/PICTURES/CMS/246200/246267.1.jpg
Sabir Ali,1328438,Abu Dhabi Knight Riders,2023,International League T20,-7.094,-0.151,-0.977,-0.977,-6.117,-0.133,0,1,0,1,0,1,0,NA,3,69,46,10,19,9,23,0,NA,47,0.217,0,0,0.413,1,0,ADKR,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349617.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351851.png,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351851.png,https://www.espncricinfo.com/db/PICTURES/CMS/348600/348625.4.jpg
Sabir Ali,1328438,Abu Dhabi Knight Riders,2024,International League T20,-22.752,-1.083,-5.691,-1.897,-17.062,-0.948,0,3,0,3,0,3,0,1,2,39,18,5,4,13,19.5,0,0,21,0.278,0,0,0.222,1,0,ADKR,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349617.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351851.png,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351851.png,https://www.espncricinfo.com/db/PICTURES/CMS/348600/348625.4.jpg
Sagar Kalyan,1414159,Abu Dhabi Knight Riders,2024,International League T20,-20.964,-1.31,-20.964,-1.31,0,0,8,16,1,11,0,15,4,2,NA,NA,0,NA,NA,NA,NA,0.5,4,16,NA,0.062,0,NA,0.688,0.267,ADKR,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349617.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,NA,NA,NA
Sam Billings,297628,Desert Vipers,2023,International League T20,-46.225,-0.181,-46.225,-0.181,0,0,285,255,26,73,4,238,173,9,NA,NA,0,NA,NA,NA,NA,1.118,31.667,255,NA,0.102,0.016,NA,0.286,0.727,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322932.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322932.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305029.jpg
Sam Billings,297628,Dubai Capitals,2024,International League T20,31.315,0.137,31.315,0.137,0,0,320,228,34,64,11,207,162,10,NA,NA,0,NA,NA,NA,NA,1.404,32,228,NA,0.149,0.048,NA,0.281,0.783,DC,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349619.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322932.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322932.png,https://www.espncricinfo.com/db/PICTURES/CMS/305000/305029.jpg
Sam Curran,662973,Desert Vipers,2024,International League T20,-0.986,-0.014,-5.209,-0.26,4.223,0.086,24,20,2,6,1,18,14,1,4,68,49,9,14,8.327,17,1.2,24,69,0.184,0.1,0.05,0.286,0.3,0.778,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323113.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323113.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304324.jpg
Sam Hain,555850,Abu Dhabi Knight Riders,2024,International League T20,-23.572,-0.136,-23.572,-0.136,0,0,203,173,22,54,2,155,111,8,NA,NA,0,NA,NA,NA,NA,1.173,25.375,173,NA,0.127,0.012,NA,0.312,0.716,ADKR,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349617.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324239.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324239.png,https://www.espncricinfo.com/db/PICTURES/CMS/157100/157175.1.jpg
Samit Patel,18632,MI Emirates,2023,International League T20,-11.918,-0.497,10.4,1.733,-22.318,-1.24,18,6,3,0,2,3,2,NA,2,43,18,6,4,14.333,21.5,3,NA,24,0.333,0.5,0.333,0.222,0,0.667,MIE,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344077.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322998.png,https://www.espncricinfo.com/db/PICTURES/CMS/322900/322998.png,https://www.espncricinfo.com/db/PICTURES/CMS/304300/304342.jpg
Sanchit Sharma,1199670,Gulf Giants,2023,International League T20,-56.823,-0.376,-5.561,-0.618,-51.261,-0.361,6,9,0,3,0,9,6,1,7,206,142,29,54,8.704,29.429,0.667,6,151,0.204,0,0,0.38,0.333,0.667,GG,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349621.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Scott Kuggeleijn,539548,Dubai Capitals,2024,International League T20,-108.484,-0.474,-1.266,-0.028,-107.217,-0.586,59,46,6,14,3,41,29,2,14,278,183,39,75,9.115,19.857,1.283,29.5,229,0.213,0.13,0.065,0.41,0.304,0.707,DC,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349619.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321308.png,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321308.png,https://www.espncricinfo.com/db/PICTURES/CMS/303800/303811.png
Sean Williams,55870,Sharjah Warriors,2024,International League T20,-26.458,-0.262,-17.262,-0.27,-9.195,-0.249,66,64,7,27,2,57,34,4,4,61,37,7,13,9.892,15.25,1.031,16.5,101,0.189,0.109,0.031,0.351,0.422,0.596,SW,https://www.espncricinfo.com/db/PICTURES/CMS/374200/374264.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/316500/316568.png,https://www.espncricinfo.com/db/PICTURES/CMS/235600/235675.1.jpg
Shadab Khan,922943,Desert Vipers,2024,International League T20,-37.288,-0.478,0.706,0.034,-37.994,-0.667,22,21,1,5,0,20,18,1,0,101,57,12,14,10.632,Inf,1.048,22,78,0.211,0.048,0,0.246,0.238,0.9,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320467.png,https://www.espncricinfo.com/db/PICTURES/CMS/320400/320467.png,https://www.espncricinfo.com/db/PICTURES/CMS/302800/302825.jpg
Shaheen Shah Afridi,1072470,Desert Vipers,2024,International League T20,23.895,0.153,10.209,0.34,13.686,0.109,46,30,5,4,0,25,26,1,6,176,126,21,45,8.381,29.333,1.533,46,156,0.167,0.167,0,0.357,0.133,1.04,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/322200/322250.png,https://www.espncricinfo.com/db/PICTURES/CMS/322200/322250.png,https://www.espncricinfo.com/db/PICTURES/CMS/312100/312180.jpg
Sheldon Cottrell,495551,Desert Vipers,2023,International League T20,36.562,0.143,-4.031,-4.031,40.593,0.16,0,1,0,1,0,1,0,NA,15,284,254,33,116,6.709,18.933,0,NA,255,0.13,0,0,0.457,1,0,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316693.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316693.png,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232765.jpg
Sheldon Cottrell,495551,Desert Vipers,2024,International League T20,-5.081,-0.391,0,0,-5.081,-0.391,NA,0,NA,NA,NA,NA,NA,NA,1,24,13,3,5,11.077,24,NA,NA,13,0.231,NA,NA,0.385,NA,NA,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316693.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316693.png,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232765.jpg
Sherfane Rutherford,914541,Desert Vipers,2023,International League T20,84.696,0.632,84.696,0.632,0,0,247,134,31,39,21,104,81,6,NA,NA,0,NA,NA,NA,NA,1.843,41.167,134,NA,0.231,0.157,NA,0.291,0.779,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322173.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322173.png,https://www.espncricinfo.com/db/PICTURES/CMS/309000/309087.png
Sherfane Rutherford,914541,Desert Vipers,2024,International League T20,-16.189,-0.186,-16.189,-0.186,0,0,105,87,16,39,2,73,37,6,NA,NA,0,NA,NA,NA,NA,1.207,17.5,87,NA,0.184,0.023,NA,0.448,0.507,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322173.png,https://www.espncricinfo.com/db/PICTURES/CMS/322100/322173.png,https://www.espncricinfo.com/db/PICTURES/CMS/309000/309087.png
Shimron Hetmyer,670025,Gulf Giants,2023,International League T20,70.212,0.478,70.212,0.478,0,0,257,147,33,37,17,127,91,6,NA,NA,0,NA,NA,NA,NA,1.748,42.833,147,NA,0.224,0.116,NA,0.252,0.717,GG,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349621.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320116.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320116.png,https://www.espncricinfo.com/db/PICTURES/CMS/356800/356802.1.png
Shimron Hetmyer,670025,Gulf Giants,2024,International League T20,17.517,0.131,17.517,0.131,0,0,189,134,21,42,9,127,87,9,NA,NA,0,NA,NA,NA,NA,1.41,21,134,NA,0.157,0.067,NA,0.313,0.685,GG,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349621.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320116.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320116.png,https://www.espncricinfo.com/db/PICTURES/CMS/356800/356802.1.png
Shiraz Ahmed,1206625,Desert Vipers,2023,International League T20,-28.83,-0.406,2.083,0.521,-30.913,-0.461,7,4,1,0,0,3,3,NA,1,110,67,13,15,9.851,110,1.75,NA,71,0.194,0.25,0,0.224,0,1,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/352300/352359.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/352300/352359.4.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/352300/352359.4.jpg
Sikandar Raza,299572,Dubai Capitals,2023,International League T20,27.437,0.089,22.76,0.148,4.677,0.03,208,154,24,53,12,141,88,4,3,192,155,14,38,7.432,64,1.351,52,309,0.09,0.156,0.078,0.245,0.344,0.624,DC,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349619.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316632.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316632.png,https://www.espncricinfo.com/db/PICTURES/CMS/181300/181305.1.jpg
Sikandar Raza,299572,Dubai Capitals,2024,International League T20,118.765,0.232,29.755,0.128,89.01,0.32,313,233,35,70,10,207,153,10,14,285,278,23,99,6.151,20.357,1.343,31.3,511,0.083,0.15,0.043,0.356,0.3,0.739,DC,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349619.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316632.png,https://www.espncricinfo.com/db/PICTURES/CMS/316600/316632.png,https://www.espncricinfo.com/db/PICTURES/CMS/181300/181305.1.jpg
Sunil Narine,230558,Abu Dhabi Knight Riders,2023,International League T20,29.888,0.104,-7.023,-0.1,36.911,0.169,85,70,12,31,4,64,29,6,8,243,218,15,69,6.688,30.375,1.214,14.167,288,0.069,0.171,0.057,0.317,0.443,0.453,ADKR,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349617.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320119.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320119.png,https://www.espncricinfo.com/db/PICTURES/CMS/203300/203303.1.jpg
Sunil Narine,230558,Abu Dhabi Knight Riders,2024,International League T20,21.161,0.098,-31.645,-1.758,52.806,0.268,4,18,0,14,0,22,4,4,7,205,197,17,73,6.244,29.286,0.222,1,215,0.086,0,0,0.371,0.778,0.182,ADKR,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349617.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320119.png,https://www.espncricinfo.com/db/PICTURES/CMS/320100/320119.png,https://www.espncricinfo.com/db/PICTURES/CMS/203300/203303.1.jpg
Tanish Suri,1411891,Desert Vipers,2024,International League T20,3.249,1.625,3.249,1.625,0,0,5,2,1,0,0,1,1,NA,NA,NA,0,NA,NA,NA,NA,2.5,NA,2,NA,0.5,0,NA,0,1,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,NA,NA,NA
Tim David,892749,MI Emirates,2024,International League T20,25.592,0.233,36.376,0.375,-10.783,-0.829,157,97,20,27,11,84,55,4,0,24,13,3,2,11.077,Inf,1.619,39.25,110,0.231,0.206,0.113,0.154,0.278,0.655,MIE,https://www.espncricinfo.com/db/PICTURES/CMS/344000/344077.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340305.png,https://www.espncricinfo.com/db/PICTURES/CMS/340300/340305.png,https://www.espncricinfo.com/db/PICTURES/CMS/313600/313639.1.jpg
Tom Abell,462727,Dubai Capitals,2024,International League T20,-2.944,-0.047,-2.944,-0.047,0,0,75,63,9,24,1,56,37,2,NA,NA,0,NA,NA,NA,NA,1.19,37.5,63,NA,0.143,0.016,NA,0.381,0.661,DC,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349619.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324222.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324222.png,https://www.espncricinfo.com/db/PICTURES/CMS/297700/297791.1.jpg
Tom Banton,877051,Dubai Capitals,2024,International League T20,-21.192,-0.162,-21.192,-0.162,0,0,169,131,21,43,3,114,79,5,NA,NA,0,NA,NA,NA,NA,1.29,33.8,131,NA,0.16,0.023,NA,0.328,0.693,DC,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349619.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/323000/323099.png,https://www.espncricinfo.com/db/PICTURES/CMS/323000/323099.png,https://www.espncricinfo.com/db/PICTURES/CMS/304900/304936.jpg
Tom Banton,877051,Gulf Giants,2023,International League T20,-2.922,-0.03,-2.922,-0.03,0,0,92,96,13,52,2,88,36,6,NA,NA,0,NA,NA,NA,NA,0.958,15.333,96,NA,0.135,0.021,NA,0.542,0.409,GG,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349621.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/323000/323099.png,https://www.espncricinfo.com/db/PICTURES/CMS/323000/323099.png,https://www.espncricinfo.com/db/PICTURES/CMS/304900/304936.jpg
Tom Curran,550235,Desert Vipers,2023,International League T20,-29.931,-0.085,-0.431,-0.004,-29.501,-0.125,150,116,18,41,6,102,66,6,12,329,236,38,78,8.364,27.417,1.293,25,352,0.161,0.155,0.052,0.331,0.353,0.647,DV,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349618.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323112.png,https://www.espncricinfo.com/db/PICTURES/CMS/323100/323112.png,https://www.espncricinfo.com/db/PICTURES/CMS/304900/304934.jpg
Tom Helm,512907,Gulf Giants,2023,International League T20,-11.569,-0.964,0,0,-11.569,-0.964,NA,0,NA,NA,NA,NA,NA,NA,1,22,12,4,5,11,22,NA,NA,12,0.333,NA,NA,0.417,NA,NA,GG,https://www.espncricinfo.com/db/PICTURES/CMS/349600/349621.jpg,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324226.png,https://www.espncricinfo.com/db/PICTURES/CMS/324200/324226.png,https://www.espncricinfo.com/db/PICTURES/CMS/157000/157094.1.jpg
Tom Kohler-Cadmore,470633,Sharjah Warriors,2023,International League T20,86.797,0.428,86.797,0.428,0,0,323,203,48,69,16,165,99,8,NA,NA,0,NA,NA,NA,NA,1.591,40.375,203,NA,0.236,0.079,NA,0.34,0.6,SW,https://www.espncricinfo.com/db/PICTURES/CMS/374200/374264.png,#0b0c59,https://upload.wikimedia.org/wikipedia/en/d/dc/ILT20_logo.jpeg,https://www.espncricinfo.com/db/PICTURES/CMS/325900/325917.png,https://www.espncricinfo.com/db/PICTURES/CMS/325900/325917.png,https://www.espncricinfo.com/db/PICTURES/CMS/214900/214971.1.jpg
